,date,year,month,day,weekday,weeknum,weekend,national_holiday,break,mean_temp,precipitation_1day,mean_humidity,mean_pressure,sin_month,cos_month,sin_day,cos_day,sin_weekday,cos_weekday,sin_weeknum,cos_weeknum,dow_금요일,dow_목요일,dow_수요일,dow_월요일,dow_일요일,dow_토요일,dow_화요일,holi_name_0,holi_name_1월1일,holi_name_개천절,holi_name_광복절,holi_name_국회의원선거일,holi_name_기독탄신일,holi_name_대체공휴일,holi_name_대체휴무일,holi_name_대통령선거일,holi_name_부처님오신날,holi_name_삼일절,holi_name_석가탄신일,holi_name_설날,holi_name_신정,holi_name_어린이날,holi_name_임시공휴일,holi_name_전국동시지방선거,holi_name_추석,holi_name_한글날,holi_name_현충일,promotion_flag_1_bac_2,sale_qty_1_bac_2,promotion_flag_6_bac_2,sale_qty_6_bac_2,promotion_flag_1_bac_5,sale_qty_1_bac_5,promotion_flag_6_bac_5,sale_qty_6_bac_5,promotion_flag_1_sin,sale_qty_1_sin,promotion_flag_6_sin,sale_qty_6_sin,promotion_flag_1_ans,sale_qty_1_ans,promotion_flag_6_ans,sale_qty_6_ans,promotion_flag_1_jin,sale_qty_1_jin,promotion_flag_6_jin,sale_qty_6_jin,outliersale_qty_1_bac_2,outliersale_qty_6_bac_2,outliersale_qty_1_bac_5,outliersale_qty_6_bac_5,outliersale_qty_1_sin,outliersale_qty_6_sin,outliersale_qty_1_ans,outliersale_qty_6_ans,outliersale_qty_1_jin,outliersale_qty_6_jin
233,2015-09-07,2015,9,7,1,37,0,0,0,21.6,0,67.9,1003.2,-1,-1.84E-16,0.988468324,0.151427778,0.781831482,0.623489802,-0.947326354,-0.320269854,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,380,0,379,0,1019,0,1099,0,156,0,68,0,227,0,128,0,26,0,26,0,0,0,0,0,0,0,0,0,0
234,2015-09-08,2015,9,8,2,37,0,0,0,21.9,0,60.8,1006.3,-1,-1.84E-16,0.998716507,-0.050649169,0.974927912,-0.222520934,-0.947326354,-0.320269854,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,365,0,356,0,523,0,844,0,121,0,88,0,202,0,172,1,19,1,36,0,0,0,0,0,0,0,0,0,0
235,2015-09-09,2015,9,9,3,37,0,0,0,22.9,0,56.3,1005.5,-1,-1.84E-16,0.968077119,-0.250652532,0.433883739,-0.900968868,-0.947326354,-0.320269854,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,358,0,474,0,618,0,673,0,138,0,71,0,139,0,81,1,38,1,34,0,0,0,0,0,0,0,0,0,0
236,2015-09-10,2015,9,10,4,37,0,0,0,22.5,0,59.5,1005.6,-1,-1.84E-16,0.89780454,-0.440394152,-0.433883739,-0.900968868,-0.947326354,-0.320269854,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,412,0,553,0,1020,0,755,0,119,0,49,0,144,0,76,1,28,1,29,0,0,0,0,0,0,0,0,0,0
237,2015-09-11,2015,9,11,5,37,0,0,0,23.8,0,71.5,1002.3,-1,-1.84E-16,0.790775737,-0.612105983,-0.974927912,-0.222520934,-0.947326354,-0.320269854,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,442,0,500,0,1342,0,877,0,132,0,96,0,129,0,73,1,24,1,33,0,0,0,0,0,0,0,0,0,0
238,2015-09-12,2015,9,12,6,37,1,0,1,21.7,6,82.3,1001.1,-1,-1.84E-16,0.651372483,-0.758758123,-0.781831482,0.623489802,-0.947326354,-0.320269854,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,709,0,1096,0,1429,0,1442,0,253,0,174,0,220,0,175,1,69,1,95,0,0,0,0,0,0,0,0,0,0
239,2015-09-14,2015,9,14,1,38,0,0,0,21.6,0,62.9,1013.2,-1,-1.84E-16,0.299363123,-0.954139256,0.781831482,0.623489802,-0.978556492,-0.205978619,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,549,0,719,0,830,0,688,0,168,0,122,0,114,0,119,1,54,1,42,0,0,0,0,0,0,0,0,0,0
240,2015-09-15,2015,9,15,2,38,0,0,0,21,0,64.9,1012.1,-1,-1.84E-16,0.101168322,-0.994869323,0.974927912,-0.222520934,-0.978556492,-0.205978619,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,510,0,347,0,1127,0,596,0,133,0,101,0,109,0,70,1,46,1,39,0,0,0,0,0,0,0,0,0,0
241,2015-09-16,2015,9,16,3,38,0,0,0,20.2,18,78.1,1008.4,-1,-1.84E-16,-0.101168322,-0.994869323,0.433883739,-0.900968868,-0.978556492,-0.205978619,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,317,0,319,0,466,0,787,0,118,0,74,0,131,0,65,1,31,1,36,0,0,0,0,0,0,0,0,0,0
242,2015-09-17,2015,9,17,4,38,0,0,0,18.4,64.5,92.6,1006.7,-1,-1.84E-16,-0.299363123,-0.954139256,-0.433883739,-0.900968868,-0.978556492,-0.205978619,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,574,0,612,0,656,0,1200,0,131,0,92,0,106,0,107,0,24,0,19,0,0,0,0,0,0,0,0,0,0
243,2015-09-18,2015,9,18,5,38,0,0,0,21.1,0,74.1,1008.1,-1,-1.84E-16,-0.485301963,-0.874346616,-0.974927912,-0.222520934,-0.978556492,-0.205978619,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,657,0,616,0,1405,0,1419,0,150,0,102,0,134,0,92,0,45,0,28,0,0,0,0,0,0,0,0,0,0
244,2015-09-19,2015,9,19,6,38,1,0,1,20.9,0,76.5,1006,-1,-1.84E-16,-0.651372483,-0.758758123,-0.781831482,0.623489802,-0.978556492,-0.205978619,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1314,0,1365,0,1529,0,1727,0,224,0,167,0,200,0,175,0,40,0,39,0,0,0,0,0,0,0,0,0,0
245,2015-09-20,2015,9,20,7,38,1,0,1,21.6,0,75.1,1004.6,-1,-1.84E-16,-0.790775737,-0.612105983,-2.45E-16,1,-0.978556492,-0.205978619,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1170,0,1262,0,1279,0,1470,0,242,0,183,0,225,0,170,0,50,0,43,0,0,0,0,0,0,0,0,0,0
246,2015-09-21,2015,9,21,1,39,0,0,0,22.5,0,73.6,1006.4,-1,-1.84E-16,-0.89780454,-0.440394152,0.781831482,0.623489802,-0.996049843,-0.088795895,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,638,0,507,0,819,0,1668,0,152,0,90,0,114,0,86,0,32,0,23,0,0,0,0,0,0,0,0,0,0
247,2015-09-22,2015,9,22,2,39,0,0,0,22.1,0,74.5,1008.4,-1,-1.84E-16,-0.968077119,-0.250652532,0.974927912,-0.222520934,-0.996049843,-0.088795895,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,793,0,640,0,908,0,897,0,137,0,91,0,130,0,113,1,33,1,25,0,0,0,0,0,0,0,0,0,0
248,2015-09-23,2015,9,23,3,39,0,0,0,20.7,33.5,88,1002.9,-1,-1.84E-16,-0.998716507,-0.050649169,0.433883739,-0.900968868,-0.996049843,-0.088795895,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,714,0,572,0,842,0,955,0,167,0,99,0,135,0,177,1,29,1,30,0,0,0,0,0,0,0,0,0,0
249,2015-09-24,2015,9,24,4,39,0,0,0,20.7,8.5,91.6,997.9,-1,-1.84E-16,-0.988468324,0.151427778,-0.433883739,-0.900968868,-0.996049843,-0.088795895,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,959,0,965,0,1067,0,1046,0,193,0,145,1,266,1,304,1,49,1,41,0,0,0,0,0,0,0,0,0,0
250,2015-09-25,2015,9,25,5,39,0,0,0,22.1,0,77.9,999.1,-1,-1.84E-16,-0.937752132,0.347305253,-0.974927912,-0.222520934,-0.996049843,-0.088795895,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1357,0,1377,0,1364,0,1711,0,251,0,189,1,351,1,254,1,59,1,61,0,0,0,0,0,0,0,0,0,0
251,2015-09-26,2015,9,26,6,39,1,1,1,22.5,0,78.4,1002.5,-1,-1.84E-16,-0.848644257,0.52896401,-0.781831482,0.623489802,-0.996049843,-0.088795895,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1876,0,1548,0,1855,0,1445,0,249,0,155,1,328,1,221,1,51,1,45,1,1,0,0,0,0,0,0,0,0
252,2015-09-28,2015,9,28,1,40,0,1,1,22.9,0,65.4,1010.5,-1,-1.84E-16,-0.571268215,0.820763441,0.781831482,0.623489802,-0.999560837,0.029633328,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,941,0,736,0,1213,0,1279,0,161,0,82,0,274,0,211,1,36,1,47,0,0,0,0,0,0,0,0,0,0
253,2015-09-29,2015,9,29,2,40,0,1,1,22.4,0,59.5,1015,-1,-1.84E-16,-0.394355855,0.918957812,0.974927912,-0.222520934,-0.999560837,0.029633328,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,444,0,788,0,1506,0,1600,0,167,0,112,0,349,0,240,1,39,1,38,0,0,0,0,0,0,0,0,0,0
254,2015-09-30,2015,9,30,3,40,0,0,0,20.7,0,66.9,1014.2,-1,-1.84E-16,-0.20129852,0.979529941,0.433883739,-0.900968868,-0.999560837,0.029633328,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,516,0,433,0,883,0,1122,1,120,1,61,0,170,0,146,1,33,1,15,0,0,0,0,0,0,0,0,0,0
255,2015-10-01,2015,10,1,4,40,0,0,0,21.7,57,86.3,995.4,-0.866025404,0.5,0.20129852,0.979529941,-0.433883739,-0.900968868,-0.999560837,0.029633328,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,375,0,711,0,884,0,1212,1,136,1,127,0,255,0,230,0,22,0,17,0,0,0,0,0,0,0,0,0,0
256,2015-10-02,2015,10,2,5,40,0,0,0,17.7,0,42.5,1005.8,-0.866025404,0.5,0.394355855,0.918957812,-0.974927912,-0.222520934,-0.999560837,0.029633328,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,471,0,726,0,1656,0,1534,1,225,1,117,0,399,0,255,0,37,0,27,0,0,0,0,0,0,0,0,0,0
257,2015-10-03,2015,10,3,6,40,1,1,1,20,0,63,1010.8,-0.866025404,0.5,0.571268215,0.820763441,-0.781831482,0.623489802,-0.999560837,0.029633328,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,717,0,1065,0,1372,0,1380,1,307,1,220,0,467,0,362,0,43,0,55,0,0,0,0,0,0,0,0,0,0
258,2015-10-04,2015,10,4,7,40,1,0,1,19.7,0,59.4,1016.5,-0.866025404,0.5,0.724792787,0.688966919,-2.45E-16,1,-0.999560837,0.029633328,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,802,0,969,0,1176,0,1354,1,257,1,168,0,441,0,364,0,57,0,32,0,0,0,0,0,0,0,0,0,0
259,2015-10-05,2015,10,5,1,41,0,0,0,19.4,0,59.4,1015,-0.866025404,0.5,0.848644257,0.52896401,0.781831482,0.623489802,-0.989040187,0.147646564,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,412,0,663,0,880,0,1473,1,370,1,270,0,244,0,174,0,19,0,22,0,0,0,0,1,1,0,0,0,0
260,2015-10-06,2015,10,6,2,41,0,0,0,19.6,0,67.1,1012.2,-0.866025404,0.5,0.937752132,0.347305253,0.974927912,-0.222520934,-0.989040187,0.147646564,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,520,0,547,0,2047,0,1851,1,370,1,270,0,242,0,167,0,21,0,14,0,0,0,0,1,1,0,0,0,0
261,2015-10-07,2015,10,7,3,41,0,0,0,20,0,63.6,1009.3,-0.866025404,0.5,0.988468324,0.151427778,0.433883739,-0.900968868,-0.989040187,0.147646564,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,655,0,618,0,1391,0,1048,0,138,0,74,0,196,0,199,0,80,0,17,0,0,0,0,0,0,0,0,0,0
262,2015-10-08,2015,10,8,4,41,0,0,0,19.8,0,66,1004,-0.866025404,0.5,0.998716507,-0.050649169,-0.433883739,-0.900968868,-0.989040187,0.147646564,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,444,0,769,0,1450,0,380,0,147,0,73,0,395,0,290,0,20,0,22,0,0,0,0,0,0,0,0,0,0
263,2015-10-09,2015,10,9,5,41,0,1,1,19.7,0,50.8,1001.9,-0.866025404,0.5,0.968077119,-0.250652532,-0.974927912,-0.222520934,-0.989040187,0.147646564,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,849,0,1184,0,873,0,1389,0,195,0,145,0,189,0,302,0,33,0,40,0,0,0,0,0,0,0,0,0,0
264,2015-10-10,2015,10,10,6,41,1,0,1,17.9,1,58,1002.6,-0.866025404,0.5,0.89780454,-0.440394152,-0.781831482,0.623489802,-0.989040187,0.147646564,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,828,0,839,0,1557,0,1180,0,226,0,176,0,274,0,335,0,54,0,25,0,0,0,0,0,0,0,0,0,0
265,2015-10-12,2015,10,12,1,42,0,0,0,16.4,0,53.6,1008.4,-0.866025404,0.5,0.651372483,-0.758758123,0.781831482,0.623489802,-0.964635582,0.263587166,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,641,0,533,0,1214,0,743,0,133,0,103,0,176,0,186,0,50,0,16,0,0,0,0,0,0,0,0,0,0
266,2015-10-13,2015,10,13,2,42,0,0,0,17.3,0,52.5,1011.5,-0.866025404,0.5,0.485301963,-0.874346616,0.974927912,-0.222520934,-0.964635582,0.263587166,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,806,0,472,0,1117,0,2343.5,0,116,0,70,0,145,0,262,0,32,0,19,0,0,0,1,0,0,0,0,0,0
267,2015-10-14,2015,10,14,3,42,0,0,0,18.1,0,58.9,1012,-0.866025404,0.5,0.299363123,-0.954139256,0.433883739,-0.900968868,-0.964635582,0.263587166,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,555,0,442,0,1051,0,1352,0,122,0,71,0,117,0,131,1,33,1,7,0,0,0,0,0,0,0,0,0,0
268,2015-10-15,2015,10,15,4,42,0,0,0,18.8,0,71.8,1011.8,-0.866025404,0.5,0.101168322,-0.994869323,-0.433883739,-0.900968868,-0.964635582,0.263587166,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,807,0,729,0,2070,0,1900,0,304,0,176,1,567.5,1,396,1,112,1,108,0,0,0,0,0,0,1,1,1,1
269,2015-10-16,2015,10,16,5,42,0,0,0,19.4,0,71.5,1010.9,-0.866025404,0.5,-0.101168322,-0.994869323,-0.974927912,-0.222520934,-0.964635582,0.263587166,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1086,0,716,0,2265,0,2070,0,370,0,215,1,567.5,1,396,1,101,1,108,0,0,0,0,1,0,1,1,0,1
270,2015-10-17,2015,10,17,6,42,1,0,1,19.4,0,69.3,1011.9,-0.866025404,0.5,-0.299363123,-0.954139256,-0.781831482,0.623489802,-0.964635582,0.263587166,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1256,0,1164,0,2668,0,2343.5,0,370,0,270,1,567.5,1,396,1,112,1,108,0,0,1,1,1,1,1,1,1,1
271,2015-10-18,2015,10,18,7,42,1,0,1,19.4,0,66.6,1010.8,-0.866025404,0.5,-0.485301963,-0.874346616,-2.45E-16,1,-0.964635582,0.263587166,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1158,0,1200,0,2059,0,2343.5,0,370,0,270,1,567.5,1,396,1,112,1,108,0,0,0,1,1,1,1,1,1,1
272,2015-10-19,2015,10,19,1,43,0,0,0,19.5,0,71.6,1009.1,-0.866025404,0.5,-0.651372483,-0.758758123,0.781831482,0.623489802,-0.926689607,0.375827582,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,368,0,259,0,772,0,749,0,90,0,98,1,129,1,57,1,35,1,33,0,0,0,0,0,0,0,0,0,0
273,2015-10-20,2015,10,20,2,43,0,0,0,20.4,0,68.5,1008.5,-0.866025404,0.5,-0.790775737,-0.612105983,0.974927912,-0.222520934,-0.926689607,0.375827582,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,263,0,203,0,1031,0,779,0,47,0,270,1,105,1,47,1,38,1,16,0,0,0,0,0,1,0,0,0,0
274,2015-10-21,2015,10,21,3,43,0,0,0,20.1,0,76,1010.2,-0.866025404,0.5,-0.89780454,-0.440394152,0.433883739,-0.900968868,-0.926689607,0.375827582,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,287,0,383,0,732,0,1080,0,80,0,63,0,87,0,39,0,18,0,12,0,0,0,0,0,0,0,0,0,0
275,2015-10-22,2015,10,22,4,43,0,0,0,18.6,0,73.4,1013.2,-0.866025404,0.5,-0.968077119,-0.250652532,-0.433883739,-0.900968868,-0.926689607,0.375827582,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,271,0,301,0,1878,0,936,0,118,0,41,0,85,0,66,0,25,0,11,0,0,0,0,0,0,0,0,0,0
276,2015-10-23,2015,10,23,5,43,0,0,0,18.8,0,72.6,1011,-0.866025404,0.5,-0.998716507,-0.050649169,-0.974927912,-0.222520934,-0.926689607,0.375827582,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,329,0,522,0,1588,0,1705,0,149,0,80,0,93,0,74,0,18,0,15,0,0,0,0,0,0,0,0,0,0
277,2015-10-24,2015,10,24,6,43,1,0,1,19.8,0,65.1,1009.3,-0.866025404,0.5,-0.988468324,0.151427778,-0.781831482,0.623489802,-0.926689607,0.375827582,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,581,0,761,0,1911,0,1758,0,237,0,96,0,161,0,90,0,43,0,22,0,0,0,0,0,0,0,0,0,0
278,2015-10-26,2015,10,26,1,44,0,0,0,16.6,0,61.5,1012.5,-0.866025404,0.5,-0.848644257,0.52896401,0.781831482,0.623489802,-0.875734942,0.482792203,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,469,0,453,0,967,0,862,0,145,0,96,0,117,0,75,0,31,0,20,0,0,0,0,0,0,0,0,0,0
279,2015-10-27,2015,10,27,2,44,0,0,0,17,4,68,1002.2,-0.866025404,0.5,-0.724792787,0.688966919,0.974927912,-0.222520934,-0.875734942,0.482792203,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,389,0,319,0,892,0,1372,0,175,0,103,0,132,0,76,0,34,0,23,0,0,0,0,0,0,0,0,0,0
280,2015-10-28,2015,10,28,3,44,0,0,0,14.3,0,46.5,1010.7,-0.866025404,0.5,-0.571268215,0.820763441,0.433883739,-0.900968868,-0.875734942,0.482792203,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,361,0,479,0,1306,0,1099,0,147,0,84,0,103,0,79,0,23,0,18,0,0,0,0,0,0,0,0,0,0
281,2015-10-29,2015,10,29,4,44,0,0,0,15.3,0,54.9,1013.3,-0.866025404,0.5,-0.394355855,0.918957812,-0.433883739,-0.900968868,-0.875734942,0.482792203,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,539,0,492,0,1098,0,1635,0,148,0,101,0,130,0,97,0,36,0,18,0,0,0,0,0,0,0,0,0,0
282,2015-10-30,2015,10,30,5,44,0,0,0,12.5,0,41.9,1016.2,-0.866025404,0.5,-0.20129852,0.979529941,-0.974927912,-0.222520934,-0.875734942,0.482792203,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,468,0,547,0,938,0,1298,0,259,0,108,0,128,0,78,0,39,0,21,0,0,0,0,0,0,0,0,0,0
283,2015-10-31,2015,10,31,6,44,1,0,1,10.2,0,36.3,1019.4,-0.866025404,0.5,-2.45E-16,1,-0.781831482,0.623489802,-0.875734942,0.482792203,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,629,0,740,0,1435,0,1781,0,218,0,151,0,213,0,170,0,44,0,34,0,0,0,0,0,0,0,0,0,0
284,2015-11-01,2015,11,1,7,44,1,0,1,11.3,1,60.9,1016.3,-0.5,0.866025404,0.20129852,0.979529941,-2.45E-16,1,-0.875734942,0.482792203,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,671,0,678,0,1038,0,1479,0,187,0,193,1,250,0,179,0,45,0,44,0,0,0,0,0,0,0,0,0,0
285,2015-11-02,2015,11,2,1,45,0,0,0,12.9,0.3,59.8,1013.5,-0.5,0.866025404,0.394355855,0.918957812,0.781831482,0.623489802,-0.812486878,0.582979479,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,400,0,313,0,941,0,934,0,121,0,85,0,115,0,82,1,27,0,15,0,0,0,0,0,0,0,0,0,0
286,2015-11-03,2015,11,3,2,45,0,0,0,14.5,0,57,1019.8,-0.5,0.866025404,0.571268215,0.820763441,0.974927912,-0.222520934,-0.812486878,0.582979479,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,368,0,269,0,796,0,664,0,43,0,81,0,148,0,71,1,29,0,50,0,0,0,0,0,0,0,0,0,0
287,2015-11-04,2015,11,4,3,45,0,0,0,15.7,0,69.1,1020,-0.5,0.866025404,0.724792787,0.688966919,0.433883739,-0.900968868,-0.812486878,0.582979479,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,420,0,295,0,1091,0,780,0,147,0,62,0,323,0,146,1,41,1,25,0,0,0,0,0,0,0,0,0,0
288,2015-11-05,2015,11,5,4,45,0,0,0,17.4,0,65.4,1016.3,-0.5,0.866025404,0.848644257,0.52896401,-0.433883739,-0.900968868,-0.812486878,0.582979479,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,252,0,284,0,1043,0,1686,0,141,0,192,0,280,0,194,1,27,1,29,0,0,0,0,0,0,0,0,0,0
289,2015-11-06,2015,11,6,5,45,0,0,0,17,1.5,68.5,1017.7,-0.5,0.866025404,0.937752132,0.347305253,-0.974927912,-0.222520934,-0.812486878,0.582979479,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,364,0,494,0,1215,0,1503,0,136,0,90,0,308,0,191,1,41,1,36,0,0,0,0,0,0,0,0,0,0
290,2015-11-07,2015,11,7,6,45,1,0,1,16,55,93.5,1013.7,-0.5,0.866025404,0.988468324,0.151427778,-0.781831482,0.623489802,-0.812486878,0.582979479,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,557,0,697,0,1915,0,1291,0,208,0,131,0,422,0,396,1,74,1,84,0,0,0,0,0,0,0,1,0,0
291,2015-11-09,2015,11,9,1,46,0,0,0,15.2,2.5,82.5,1007.9,-0.5,0.866025404,0.968077119,-0.250652532,0.781831482,0.623489802,-0.737833279,0.674983002,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,511,0,516,0,1045,0,824,0,185,0,126,0,389,0,245,1,50,1,62,0,0,0,0,0,0,0,0,0,0
292,2015-11-10,2015,11,10,2,46,0,0,0,13.9,0,73.5,1013.3,-0.5,0.866025404,0.89780454,-0.440394152,0.974927912,-0.222520934,-0.737833279,0.674983002,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,466,0,341,0,480,0,910,0,130,0,90,1,309,0,217,1,37,1,30,0,0,0,0,0,0,0,0,0,0
293,2015-11-11,2015,11,11,3,46,0,0,0,15.1,0.5,75.9,1018.8,-0.5,0.866025404,0.790775737,-0.612105983,0.433883739,-0.900968868,-0.737833279,0.674983002,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,601,0,450,0,1079,0,837,0,161,0,94,0,244,0,123,1,58,1,24,0,0,0,0,0,0,0,0,0,0
294,2015-11-12,2015,11,12,4,46,0,0,0,17,0,64,1020.2,-0.5,0.866025404,0.651372483,-0.758758123,-0.433883739,-0.900968868,-0.737833279,0.674983002,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,414,0,373,0,814,0,1007,0,112,0,100,0,97,0,84,1,39,1,27,0,0,0,0,0,0,0,0,0,0
295,2015-11-13,2015,11,13,5,46,0,0,0,14.7,19,90,1011.7,-0.5,0.866025404,0.485301963,-0.874346616,-0.974927912,-0.222520934,-0.737833279,0.674983002,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,427,0,767,0,1185,0,1464,0,122,0,87,0,92,0,84,1,51,1,39,0,0,0,0,0,0,0,0,0,0
296,2015-11-14,2015,11,14,6,46,1,0,1,16.8,0,88.4,1005,-0.5,0.866025404,0.299363123,-0.954139256,-0.781831482,0.623489802,-0.737833279,0.674983002,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1036,0,1129,0,1462,0,1244,0,199,0,158,0,228,0,133,1,79,1,90,0,0,0,0,0,0,0,0,0,0
